scenario_id,ae,profile,profile_ru,curvature_radius_m,curvature_class,lateral_length_m,tubing_shoe_from_heel_m,shoe_fraction,q_std_m3_day,q_std_th_m3_day,p_heel_mpa,p_avg_lateral_mpa,p_toe_mpa,delta_p_wellbore_kpa,a_coeff,b_coeff,iterations,q_vertical_ref_m3_day,gain_vs_vertical_pct
1468,0.2,ascending,восходящий,40.0,средний,1400.0,1300.0,0.9285714285714286,184466.46098942836,184.46646098942836,7.5,7.481112292758063,7.462224585516125,-37.775414483875394,269723485435.02423,7356187755076.867,5,34749.58533414408,430.84507114442073
1469,0.2,ascending,восходящий,40.0,средний,1400.0,1400.0,1.0,184604.5827017448,184.6045827017448,7.5,7.477966909609398,7.455933819218795,-44.06618078120517,269697057129.87115,7356336267317.065,2,34749.58533414408,431.24254844087864
1470,0.2,ascending,восходящий,40.0,средний,1500.0,0.0,0.0,190095.85909370292,190.09585909370293,7.5,7.52906829164072,7.55813658328144,58.13658328144047,266247096267.429,6754644269350.46,8,34749.58533414408,447.0449712299716
1471,0.2,ascending,восходящий,40.0,средний,1500.0,100.0,0.06666666666666667,190251.41049432856,190.25141049432855,7.5,7.525816607590881,7.55163321518176,51.63321518176088,266219478177.84097,6754788157401.511,8,34749.58533414408,447.4926065013853
1472,0.2,ascending,восходящий,40.0,средний,1500.0,200.0,0.13333333333333333,190407.4057706314,190.40740577063139,7.5,7.522554565042527,7.545109130085054,45.109130085053536,266191748390.6221,6754932677498.236,8,34749.58533414408,447.9415191281198
1473,0.2,ascending,восходящий,40.0,средний,1500.0,300.0,0.2,190563.84740087015,190.56384740087015,7.5,7.519282107497192,7.538564214994384,38.5642149943838,266163906140.969,6755077834250.779,8,34749.58533414408,448.3917162419398
1474,0.2,ascending,восходящий,40.0,средний,1500.0,400.0,0.26666666666666666,190720.73788456045,190.72073788456046,7.5,7.515999177987487,7.531998355974974,31.998355974974505,266135950656.50595,6755223632317.166,8,34749.58533414408,448.84320503578203
1475,0.2,ascending,восходящий,40.0,средний,1500.0,500.0,0.3333333333333333,190878.07974272076,190.87807974272076,7.5,7.512705719071767,7.525411438143535,25.411438143534813,266107881157.18674,6755370076403.997,8,34749.58533414408,449.2959927644624
1476,0.2,ascending,восходящий,40.0,средний,1500.0,600.0,0.4,191035.87551812246,191.03587551812245,7.5,7.5094016728287185,7.518803345657436,18.803345657435983,266079696855.19455,6755517171267.081,8,34749.58533414408,449.7500867453959
1477,0.2,ascending,восходящий,40.0,средний,1500.0,700.0,0.4666666666666667,191194.12777554392,191.19412777554393,7.5,7.506086980851865,7.512173961703731,12.173961703730615,266051396954.83884,6755664921712.106,8,34749.58533414408,450.20549435932776
1478,0.2,ascending,восходящий,40.0,средний,1500.0,800.0,0.5333333333333333,191352.8391020278,191.3528391020278,7.5,7.502761584244006,7.5055231684880095,5.523168488009898,266022980652.4533,6755813332595.337,8,34749.58533414408,450.66222305107397
1479,0.2,ascending,восходящий,40.0,средний,1500.0,900.0,0.6,192133.6222924551,192.1336222924551,7.5,7.499779917282298,7.4995598345645975,-0.4401654354029015,265882684356.5409,6756546838082.564,1,34749.58533414408,452.90910796471974
1480,0.2,ascending,восходящий,40.0,средний,1500.0,1000.0,0.6666666666666666,191671.46519350904,191.67146519350905,7.5,7.496078340531578,7.492156681063156,-7.8433189368440726,265965828671.8896,6756111982407.149,7,34749.58533414408,451.5791436083048
1481,0.2,ascending,восходящий,40.0,средний,1500.0,1100.0,0.7333333333333333,191831.60909313778,191.83160909313779,7.5,7.492720497850683,7.4854409957013655,-14.559004298634639,265937051177.02777,6756262441235.65,7,34749.58533414408,452.03999486189207
1482,0.2,ascending,восходящий,40.0,средний,1500.0,1200.0,0.8,191992.2193709375,191.9922193709375,7.5,7.489351705669383,7.478703411338766,-21.296588661233717,265908154554.43607,6756413577487.392,7,34749.58533414408,452.5021882269505
1483,0.2,ascending,восходящий,40.0,средний,1500.0,1300.0,0.8666666666666667,192153.1448767862,192.1531448767862,7.5,7.48597183661377,7.47194367322754,-28.056326772459922,265879165692.77808,6756565251145.529,6,34749.58533414408,452.9652887339098
1484,0.2,ascending,восходящий,40.0,средний,1500.0,1400.0,0.9333333333333333,192314.75591363249,192.3147559136325,7.5,7.4825809906563645,7.465161981312729,-34.83801868727068,265850017505.86462,6756717813949.037,6,34749.58533414408,453.4303620154821
1485,0.2,ascending,восходящий,40.0,средний,1500.0,1500.0,1.0,192476.75038278286,192.47675038278285,7.5,7.479178973238764,7.458357946477529,-41.64205352247112,265820764075.12906,6756870983609.046,5,34749.58533414408,453.89653871253523
1486,0.2,ascending,восходящий,120.0,средний,100.0,0.0,0.0,34737.704560273014,34.737704560273016,7.5,7.496465126922475,7.492930253844952,-7.06974615504907,514081877025.2405,209333101789914.5,4,34749.58533414408,-0.03418968530652868
1487,0.2,ascending,восходящий,120.0,средний,100.0,100.0,1.0,34738.82714632475,34.73882714632475,7.5,7.496334782019553,7.4926695640391054,-7.330435960894184,514079695630.94025,209333284734959.0,4,34749.58533414408,-0.030959183299260146
1488,0.2,ascending,восходящий,120.0,средний,200.0,0.0,0.0,55258.57075760758,55.25857075760758,7.5,7.493541776106022,7.4870835522120425,-12.916447787957036,414802097468.05695,82667557493082.61,5,34749.58533414408,59.01936735720377
1489,0.2,ascending,восходящий,120.0,средний,200.0,100.0,0.5,55262.8573120038,55.262857312003796,7.5,7.493229266438712,7.486458532877425,-13.54146712257572,414797870907.43915,82667731004353.92,5,34749.58533414408,59.03170291273629
1490,0.2,ascending,восходящий,120.0,средний,200.0,200.0,1.0,55267.14491164441,55.267144911644415,7.5,7.492916664756493,7.485833329512985,-14.166670487015027,414793642831.76715,82667904583711.67,5,34749.58533414408,59.04404147620227
1491,0.2,ascending,восходящий,120.0,средний,300.0,0.0,0.0,72176.1957980236,72.1761957980236,7.5,7.491357413720984,7.482714827441967,-17.285172558033235,368775294687.00476,48426238917881.49,5,34749.58533414408,107.70376136576532
1492,0.2,ascending,восходящий,120.0,средний,300.0,100.0,0.3333333333333333,72185.50465068102,72.18550465068101,7.5,7.490838001267532,7.481676002535064,-18.323997464935935,368769046336.287,48426407952063.91,5,34749.58533414408,107.73054975062774
1493,0.2,ascending,восходящий,120.0,средний,300.0,200.0,0.6666666666666666,72194.81732116404,72.19481732116404,7.5,7.490318332620594,7.480636665241188,-19.36333475881155,368762794232.4173,48426577097322.625,5,34749.58533414408,107.75734912216981
1494,0.2,ascending,восходящий,120.0,средний,300.0,300.0,1.0,72204.13381192142,72.20413381192142,7.5,7.489798407575963,7.479596815151927,-20.403184848072527,368756538372.03564,48426746353766.28,5,34749.58533414408,107.78415948743833
1495,0.2,ascending,восходящий,120.0,средний,400.0,0.0,0.0,87003.94705474509,87.0039470547451,7.5,7.489981809177681,7.479963618355362,-20.03638164463826,340787623237.1699,33300066321656.934,5,34749.58533414408,150.37405833230812
1496,0.2,ascending,восходящий,120.0,средний,400.0,100.0,0.25,87019.98629481922,87.01998629481922,7.5,7.489239527871035,7.478479055742071,-21.520944257928807,340779371922.36084,33300232431123.234,5,34749.58533414408,150.4202149696317
1497,0.2,ascending,восходящий,120.0,средний,400.0,200.0,0.5,87036.03501082229,87.03603501082229,7.5,7.4884967206668644,7.476993441333729,-23.00655866627135,340771113486.02673,33300398697362.23,5,34749.58533414408,150.46639887614094
1498,0.2,ascending,восходящий,120.0,средний,400.0,300.0,0.75,87052.08729464356,87.05208729464356,7.5,7.487753386598936,7.475506773197871,-24.49322680212826,340762850964.9777,33300565059262.36,6,34749.58533414408,150.51259304987542
1499,0.2,ascending,восходящий,120.0,средний,400.0,400.0,1.0,87068.15602658494,87.06815602658494,7.5,7.487009525930464,7.474019051860928,-25.9809481390718,340754577724.5048,33300731650447.36,6,34749.58533414408,150.55883455689448
1500,0.2,ascending,восходящий,120.0,средний,500.0,0.0,0.0,100400.81898889411,100.40081898889412,7.5,7.489461995635763,7.478923991271524,-21.076008728475088,321419542412.6568,24979022171697.453,4,34749.58533414408,188.92666782484667
1501,0.2,ascending,восходящий,120.0,средний,500.0,100.0,0.2,100425.15534463919,100.4251553446392,7.5,7.488485573819163,7.476971147638325,-23.02885236167472,321409317192.51105,24979185883480.188,5,34749.58533414408,188.99670133894784
1502,0.2,ascending,восходящий,120.0,средний,500.0,200.0,0.4,100449.52869080109,100.44952869080109,7.5,7.487508241367161,7.475016482734323,-24.983517265677182,321399072766.97516,24979349920140.94,5,34749.58533414408,189.06684130156185
1503,0.2,ascending,восходящий,120.0,средний,500.0,300.0,0.6,100473.92110401015,100.47392110401015,7.5,7.486529994051319,7.473059988102637,-26.94001189736273,321388816655.3666,24979514161358.59,5,34749.58533414408,189.13703613403112
1504,0.2,ascending,восходящий,120.0,средний,500.0,400.0,0.8,100498.3208507866,100.4983208507866,7.5,7.4855508295036515,7.471101659007305,-28.89834099269601,321378553783.7583,24979678528295.758,6,34749.58533414408,189.20725207054323
1505,0.2,ascending,восходящий,120.0,средний,500.0,500.0,1.0,100522.75275205604,100.52275275205604,7.5,7.48457074858634,7.4691414971726795,-30.85850282732024,321368273701.7296,24979843188385.96,6,34749.58533414408,189.2775605390746
1506,0.2,ascending,восходящий,120.0,средний,600.0,0.0,0.0,112725.3020788344,112.7253020788344,7.5,7.489831406508775,7.479662813017549,-20.33718698245107,306957243938.73395,19786845775194.8,2,34749.58533414408,224.39322942962806
1507,0.2,ascending,восходящий,120.0,средний,600.0,100.0,0.16666666666666666,112759.98086234789,112.75998086234789,7.5,7.488612825078677,7.477225650157355,-22.774349842643986,306944865653.7203,19787010148299.184,4,34749.58533414408,224.4930256809503
1508,0.2,ascending,восходящий,120.0,средний,600.0,200.0,0.3333333333333333,112794.14019483952,112.79414019483953,7.5,7.4873926996477325,7.474785399295464,-25.21460070453617,306932667296.5917,19787172153705.25,5,34749.58533414408,224.59132709135034
1509,0.2,ascending,восходящий,120.0,средний,600.0,300.0,0.5,112828.35257725601,112.82835257725601,7.5,7.48617114767912,7.47234229535824,-27.657704641759366,306920444535.6707,19787334504716.004,5,34749.58533414408,224.68978116522638
1510,0.2,ascending,восходящий,120.0,средний,600.0,400.0,0.6666666666666666,112862.59856231241,112.86259856231241,7.5,7.484948162715602,7.469896325431203,-30.103674568796645,306908204295.25336,19787497109471.344,5,34749.58533414408,224.78833193850062
1511,0.2,ascending,восходящий,120.0,средний,600.0,500.0,0.8333333333333334,112896.85845583504,112.89685845583504,7.5,7.483723739903335,7.467447479806671,-32.552520193329336,306895953600.3363,19787659874724.49,6,34749.58533414408,224.88692273661576
1512,0.2,ascending,восходящий,120.0,средний,600.0,600.0,1.0,112931.17276180282,112.93117276180283,7.5,7.482497881229924,7.464995762459848,-35.004237540152104,306883677948.30975,19787822993256.43,6,34749.58533414408,224.98567011917535
1513,0.2,ascending,восходящий,120.0,средний,700.0,0.0,0.0,124200.06362219207,124.20006362219208,7.5,7.49111434862658,7.48222869725316,-17.7713027468398,295603067749.34424,16269865561508.154,4,34749.58533414408,257.4145199947355
1514,0.2,ascending,восходящий,120.0,средний,700.0,100.0,0.14285714285714285,124245.38335047352,124.24538335047352,7.5,7.4896476100530975,7.479295220106195,-20.704779893805476,295588954036.30023,16270025564565.898,3,34749.58533414408,257.54493803525503
1515,0.2,ascending,восходящий,120.0,средний,700.0,200.0,0.2857142857142857,124289.99734197355,124.28999734197355,7.5,7.488178626089202,7.476357252178405,-23.642747821594543,295575052703.4515,16270183184798.62,2,34749.58533414408,257.67332515432713
1516,0.2,ascending,восходящий,120.0,средний,700.0,300.0,0.42857142857142855,124336.22844889664,124.33622844889663,7.5,7.486707914971417,7.473415829942834,-26.5841700571661,295560639736.5773,16270346632254.363,4,34749.58533414408,257.80636589849297
1517,0.2,ascending,восходящий,120.0,средний,700.0,400.0,0.5714285714285714,124381.6724849678,124.3816724849678,7.5,7.485234932197749,7.470469864395498,-29.530135604501588,295546464449.0837,16270507410236.746,5,34749.58533414408,257.93714166353936
1518,0.2,ascending,восходящий,120.0,средний,700.0,500.0,0.7142857142857143,124427.19973066618,124.42719973066617,7.5,7.483759867266409,7.467519734532817,-32.4802654671827,295532255549.5579,16270668595214.6,5,34749.58533414408,258.06815688360774
1519,0.2,ascending,восходящий,120.0,средний,700.0,600.0,0.8571428571428571,124472.75207383432,124.47275207383431,7.5,7.482282705562588,7.464565411125175,-35.4345888748251,295518031142.68164,16270829981946.697,6,34749.58533414408,258.1992443274725
1520,0.2,ascending,восходящий,120.0,средний,700.0,700.0,1.0,124518.38731864741,124.51838731864741,7.5,7.480803450628978,7.461606901257954,-38.3930987420451,295503773146.298,16270991775726.453,6,34749.58533414408,258.33057034006885
1521,0.2,ascending,восходящий,120.0,средний,800.0,0.0,0.0,134971.0348052364,134.9710348052364,7.5,7.493326994708827,7.486653989417653,-13.346010582346324,286368065438.77124,13745860308470.139,6,34749.58533414408,288.4104903911392
1522,0.2,ascending,восходящий,120.0,средний,800.0,100.0,0.125,135028.71446707347,135.02871446707348,7.5,7.491608339531414,7.48321667906283,-16.78332093717052,286352090071.83154,13746018223246.715,5,34749.58533414408,288.57647701020943
1523,0.2,ascending,восходящий,120.0,средний,800.0,200.0,0.25,135086.49452606487,135.08649452606485,7.5,7.4898868390768705,7.47977367815374,-20.226321846259633,286336076836.08344,13746176541796.18,4,34749.58533414408,288.7427525454015
1524,0.2,ascending,восходящий,120.0,средний,800.0,300.0,0.375,135144.42634691068,135.14442634691068,7.5,7.488162497514778,7.476324995029556,-23.675004970444718,286320011423.2766,13746335405833.904,3,34749.58533414408,288.90946481056596
1525,0.2,ascending,восходящий,120.0,средний,800.0,400.0,0.5,135202.524828526,135.20252482852598,7.5,7.486435305254058,7.4728706105081155,-27.129389491883856,286303889611.0725,13746494857418.537,3,34749.58533414408,289.0766566807902
1526,0.2,ascending,восходящий,120.0,средний,800.0,500.0,0.625,135260.59196447872,135.26059196447872,7.5,7.484705206105819,7.469410412211637,-30.589587788363275,286287766301.7854,13746654353708.549,4,34749.58533414408,289.2437583465925
